1.072090 0.583688 0.423120 0.340790 0.299974 0.268145 0.250632 0.238761 0.226102 0.225137 0.218114 0.132294 
1.083139 0.589002 0.425025 0.344060 0.298759 0.267407 0.246066 0.231011 0.220695 0.210826 0.205274 0.130125 
1.313754 0.820406 0.653988 0.559618 0.498044 0.438090 0.389014 0.327980 0.262294 0.185989 0.099444 0.172103 
1.425375 0.968109 0.759814 0.619690 0.596786 0.484681 0.410176 0.350327 0.295353 0.234927 0.185225 0.201540 
1.495565 1.004619 0.798249 0.636042 0.566770 0.462028 0.421961 0.350769 0.330609 0.230684 0.191896 0.202826 
1.497560 1.008998 0.803697 0.621904 0.625305 0.431124 0.432706 0.350192 0.283463 0.283511 0.177476 0.206453 
1.283386 0.879141 0.713631 0.572311 0.710199 0.296894 0.471685 0.360637 0.315139 0.317538 0.034044 0.246286 
0.728398 0.139558 0.281118 0.387918 0.744766 -0.178321 0.343310 0.226839 0.367653 0.227328 0.013549 0.178898 
0.346965 -0.141815 0.301794 0.332684 0.794827 0.218638 0.248116 0.176292 0.181617 0.130320 0.188099 0.112682 
0.679912 -0.156952 0.230785 0.172197 0.858672 0.223017 0.269575 0.200050 0.237010 0.075767 0.081209 0.155377 
1.263105 -0.151191 -0.161364 0.170548 0.960496 0.137159 0.180760 0.276593 0.344218 0.063896 0.016994 0.093352 
1.586094 -0.187034 -0.289840 0.256153 0.796232 0.250590 0.228672 0.202303 0.412593 0.003542 0.030540 0.129998 
1.845560 -0.115020 -0.499245 0.278608 0.715981 0.146499 0.324529 0.258983 0.456998 0.034446 -0.060608 0.046778 
1.880553 -0.035849 -0.490261 0.254936 0.681766 0.134277 0.224770 0.410447 0.340301 0.086998 -0.135488 0.018751 
1.914794 -0.145422 0.081251 0.174062 0.381253 0.156511 0.277124 0.233259 0.424940 0.279169 0.061153 0.005813 
1.696690 0.083857 0.124255 -0.052312 0.676647 -0.072587 0.134747 0.215772 0.382205 0.431533 0.133478 0.111803 
2.165250 0.197039 -0.218011 0.098606 0.659611 0.022368 -0.055387 0.164288 0.442170 0.391623 0.154905 0.030621 
2.498149 0.681001 -0.333375 0.408589 0.717194 -0.270654 -0.042044 -0.041491 0.359733 0.330951 -0.019583 0.109083 
2.098731 1.088251 0.129948 0.260403 0.538085 -0.302386 -0.156285 -0.029397 0.210591 0.146550 -0.029217 0.053251 
2.097548 1.131469 0.153021 0.217772 0.744133 0.033961 -0.049168 -0.012537 0.039665 -0.109010 -0.047298 -0.111793 
2.351147 0.937118 0.281957 0.301568 0.806983 0.123284 -0.202640 0.049551 -0.171690 0.049598 -0.046632 -0.082465 
2.334854 0.776417 0.326437 0.665508 0.762052 0.163725 -0.107829 0.108305 -0.000581 -0.122477 -0.133643 -0.019607 
2.488438 1.004088 0.209939 0.868023 0.646346 -0.001300 -0.164051 0.017805 0.070072 0.025521 -0.128976 -0.001872 
2.075410 1.057080 0.615023 0.685961 0.464302 0.038882 -0.215706 -0.046065 0.122982 0.044679 -0.093330 -0.058786 
1.757178 1.031965 0.818352 0.704709 0.477461 0.117454 -0.170823 -0.029958 0.234677 0.017664 -0.097833 -0.012793 
1.775598 1.151052 0.829186 0.565907 0.314404 0.129985 -0.012682 0.002475 0.067246 0.057521 0.000950 0.054249 
1.763934 1.134673 0.832495 0.556535 0.332635 0.161860 0.053255 0.030775 0.064655 0.079162 0.032204 0.064602 
1.484410 0.963154 0.736932 0.580911 0.466642 0.329289 0.235149 0.143791 0.092545 0.062803 0.062138 0.024506 
1.343424 0.827982 0.635510 0.505059 0.413325 0.327292 0.254481 0.189625 0.136678 0.095788 0.067384 0.073166 
1.189478 0.690599 0.511886 0.418833 0.354226 0.304794 0.262154 0.224956 0.194236 0.164461 0.139363 0.133838 
1.083519 0.595700 0.428063 0.349344 0.304495 0.274309 0.251612 0.239068 0.226862 0.216521 0.213042 0.135239 
1.072167 0.583922 0.422881 0.344006 0.296866 0.270799 0.252909 0.237058 0.227482 0.222772 0.219338 0.132597 
1.074975 0.582557 0.422617 0.342224 0.299150 0.268577 0.252995 0.237471 0.228719 0.224009 0.217651 0.132670 
1.072464 0.583377 0.423699 0.341272 0.302677 0.265518 0.253468 0.237453 0.229316 0.224310 0.215277 0.132547 
1.075864 0.582374 0.421414 0.344186 0.296423 0.270727 0.251262 0.236415 0.228993 0.223952 0.217433 0.132510 
1.074676 0.583249 0.423339 0.341933 0.298655 0.267890 0.251745 0.237856 0.229704 0.222761 0.217249 0.132522 
1.073284 0.583542 0.422684 0.341210 0.299920 0.269187 0.249612 0.239862 0.228976 0.223917 0.216465 0.132490 
1.076060 0.581915 0.421745 0.343446 0.297627 0.270017 0.250928 0.238400 0.228895 0.221635 0.219500 0.132600 
1.073389 0.582577 0.420201 0.343571 0.299914 0.270236 0.251923 0.238683 0.228833 0.222663 0.217193 0.132536 
1.070280 0.585773 0.423221 0.340583 0.299875 0.270764 0.249452 0.239080 0.226774 0.223445 0.217400 0.132321 
1.071598 0.581554 0.422535 0.341415 0.300910 0.270597 0.247635 0.240392 0.226060 0.222646 0.219071 0.132100 
1.063509 0.571637 0.419330 0.352867 0.306544 0.245325 0.257246 0.232911 0.247562 0.222135 0.210689 0.131280 
1.074405 0.576945 0.425523 0.344111 0.297475 0.259780 0.254755 0.236201 0.229757 0.222957 0.221816 0.132063 
1.073873 0.582570 0.423600 0.346634 0.295933 0.267771 0.252917 0.235862 0.228321 0.223293 0.218756 0.132534 
1.141322 0.640487 0.477037 0.386909 0.336326 0.292736 0.263013 0.234978 0.212697 0.192055 0.171021 0.141356 
1.226406 0.727372 0.559071 0.465078 0.404218 0.354525 0.309658 0.262914 0.218898 0.169919 0.115044 0.148278 
1.250763 0.753535 0.581451 0.491133 0.425728 0.376054 0.326822 0.277071 0.225628 0.166668 0.101768 0.148775 
1.238733 0.738226 0.568440 0.474516 0.412878 0.361054 0.315862 0.267823 0.218697 0.165356 0.107006 0.145065 
1.234029 0.731749 0.560892 0.469940 0.411743 0.355307 0.307431 0.264147 0.219725 0.168896 0.108304 0.144924 
1.035171 -0.107618 0.517488 0.489254 0.830253 -0.070664 0.167740 0.251082 0.348950 0.147236 0.024292 0.240389 
0.177252 -0.053389 0.449992 0.540297 0.791007 0.032328 0.238762 0.289731 0.268593 0.015570 0.140151 0.246180 
0.774392 -0.252004 0.197271 0.355557 0.738513 0.180525 0.341785 0.125974 0.358844 0.007118 0.096417 0.197227 
1.275217 -0.336032 -0.073285 0.341061 0.760975 0.171927 0.215172 0.239640 0.502568 -0.007336 -0.039133 0.106704 
1.525348 -0.228427 -0.465862 0.428732 0.870720 0.129458 0.313398 0.174365 0.446120 0.017634 -0.027978 0.097601 
1.732360 -0.222074 -0.539923 0.403522 0.776889 0.174508 0.313274 0.254452 0.456240 0.008911 -0.070993 0.041481 
1.616533 -0.200661 -0.335909 0.219486 0.715543 0.174910 0.259614 0.397551 0.425886 0.002564 -0.061011 0.049822 
1.913197 -0.049494 -0.382460 0.247662 0.561491 0.045892 0.323156 0.506420 0.391043 0.032677 -0.130646 0.042354 
2.002839 0.300379 0.011675 0.351382 0.523665 0.190265 0.260626 0.473730 0.314165 -0.027306 -0.102928 0.098884 
1.760183 0.492908 -0.171216 -0.132251 0.455440 0.046685 0.251874 0.190676 0.544100 0.208521 0.132638 -0.042633 
2.111448 0.630958 -0.303321 0.141067 0.546709 -0.052932 0.055587 0.080737 0.498885 0.315764 0.100125 -0.043741 
1.740382 1.025770 0.183672 0.186216 0.665486 -0.228578 -0.263421 -0.008450 0.174905 0.156933 0.037468 -0.080934 
2.138150 0.949236 0.230956 0.425923 0.547428 -0.181859 -0.199199 0.007260 0.160923 0.083553 -0.078648 -0.002847 
2.104904 0.825579 0.294668 0.321221 0.705761 -0.022293 -0.306686 0.010632 0.008231 -0.206458 -0.140149 -0.147999 
2.218462 0.906227 0.249157 0.390889 0.758077 0.133521 -0.207055 0.019791 0.039608 -0.173363 -0.142410 -0.169842 
2.285214 0.752417 0.239842 0.664172 0.842631 0.078264 -0.241179 -0.039679 0.028337 -0.033296 -0.208798 -0.179523 
2.002545 0.687850 0.231821 1.083852 0.792285 0.123289 -0.185498 -0.016105 0.180650 -0.100505 -0.123410 -0.140974 
1.927820 0.805125 0.369116 1.036512 0.666768 0.128555 -0.237116 0.070629 0.129581 -0.073464 -0.177346 -0.125114 
2.049804 1.006288 0.718653 0.869808 0.566615 0.018138 -0.108333 0.048669 0.136244 -0.037607 -0.144589 -0.057187 
1.755846 1.021549 0.755726 0.728034 0.440001 0.027315 -0.142721 -0.001950 0.186101 0.031399 -0.082891 0.019921 
1.613111 1.005174 0.757958 0.622841 0.447149 0.227634 0.101191 0.074887 0.107885 0.068251 0.038329 0.028143 
1.614293 1.043332 0.773418 0.569461 0.388172 0.233897 0.130867 0.079442 0.073492 0.074342 0.069342 0.053383 
1.578651 0.961524 0.772710 0.580054 0.421638 0.287840 0.176599 0.113255 0.059283 0.035380 0.065516 0.020131 
1.245894 0.734225 0.563133 0.455999 0.390375 0.329205 0.272050 0.227708 0.188752 0.153236 0.116855 0.128862 
1.120522 0.632006 0.460863 0.369961 0.323845 0.280974 0.257319 0.233634 0.219273 0.201916 0.190425 0.140862 
1.077680 0.585471 0.423942 0.347005 0.299437 0.268500 0.251403 0.238752 0.226883 0.221311 0.215702 0.133134 
1.071323 0.582373 0.427852 0.337765 0.299291 0.270026 0.247430 0.235037 0.229189 0.221025 0.222358 0.132026 
1.073272 0.586036 0.421001 0.345501 0.298115 0.270299 0.249015 0.233778 0.232541 0.220566 0.217845 0.132416 
1.070205 0.583691 0.424751 0.340271 0.297933 0.270527 0.249795 0.238299 0.229304 0.220293 0.220700 0.132207 
1.070685 0.585089 0.418619 0.343075 0.297966 0.269543 0.251828 0.237939 0.229609 0.224173 0.216759 0.132206 
1.072921 0.582655 0.421507 0.342578 0.298545 0.268845 0.252949 0.236402 0.228794 0.223413 0.218448 0.132342 
1.075207 0.582888 0.422694 0.343188 0.298691 0.267760 0.250116 0.239145 0.228788 0.224866 0.216882 0.132618 
1.072715 0.581437 0.421361 0.343667 0.297329 0.270920 0.250578 0.237457 0.231419 0.222183 0.218006 0.132348 
1.073946 0.584538 0.420695 0.342428 0.300112 0.269756 0.250398 0.239572 0.228808 0.222432 0.218893 0.132716 
1.074183 0.581996 0.423753 0.341423 0.298449 0.270911 0.251207 0.237781 0.229973 0.222902 0.218797 0.132703 
1.084700 0.594142 0.428690 0.348624 0.303149 0.272530 0.253186 0.237825 0.223412 0.219407 0.210499 0.134687 
1.089722 0.598274 0.434376 0.351273 0.308157 0.271588 0.252374 0.236822 0.222581 0.216730 0.206834 0.135511 
1.206087 0.709487 0.541617 0.449631 0.389583 0.339419 0.299730 0.258379 0.216724 0.172093 0.129504 0.149756 
1.200071 0.701732 0.536255 0.439171 0.385732 0.336509 0.296053 0.255279 0.216691 0.177299 0.136707 0.150935 
1.043252 -0.011423 0.560263 0.596396 0.699345 -0.008026 0.174549 0.165616 0.311831 0.245034 0.166217 0.118130 
-0.119426 -0.505956 0.798003 0.572036 0.810117 0.068762 0.142301 0.226988 0.464031 0.042523 0.031765 0.347893 
0.502642 -0.437406 0.397817 0.467074 0.956597 0.175508 0.150834 0.114563 0.307635 0.084490 0.137782 0.308307 
1.086238 -0.568099 0.149612 0.385319 0.973194 0.168976 0.116506 0.114288 0.385232 0.113723 0.014078 0.238502 
1.208350 -0.422938 -0.218181 0.421045 0.901286 0.221635 0.075332 0.287548 0.378287 0.015632 0.074204 0.093688 
1.412454 -0.294109 -0.394724 0.412189 0.939459 0.210837 0.141294 0.289104 0.281622 0.093746 0.017406 0.113112 
1.495664 -0.186172 -0.420245 0.266758 0.790444 0.227666 0.221220 0.440541 0.264857 0.019714 -0.038574 0.081627 
1.724861 -0.152499 -0.373243 0.194596 0.608409 0.052315 0.259171 0.537029 0.288224 0.039062 -0.137253 0.041320 
2.150150 0.335535 -0.289327 -0.034004 0.440541 0.148817 0.285824 0.436277 0.335613 0.128953 0.089822 0.149075 
1.600743 0.373237 0.040432 -0.092801 0.551860 -0.024224 0.178963 0.211472 0.428439 0.323160 0.151213 0.052154 
2.066541 0.780341 -0.250233 -0.118595 0.681422 -0.090770 0.059097 0.031830 0.350666 0.340143 0.092284 -0.010891 
1.962217 1.032021 0.286836 -0.164748 0.775642 -0.220466 -0.165075 -0.043172 0.147284 0.127507 0.113616 -0.030734 
2.076072 1.150256 0.173086 -0.071841 0.626266 -0.175734 -0.243438 -0.027237 0.119667 0.021519 0.096145 -0.144593 
2.113290 1.086660 0.042015 0.121744 0.730755 0.064967 -0.232976 -0.020463 0.032499 -0.135178 0.012541 -0.210375 
2.161970 0.943078 0.034320 0.262807 0.776827 0.152721 -0.236074 -0.135632 -0.080624 -0.174202 -0.037082 -0.139741 
2.335257 0.665873 0.134466 0.502576 0.880584 0.153628 -0.260052 0.050435 -0.139778 -0.017496 -0.142941 -0.085748 
2.231307 0.752526 0.189431 0.627658 0.727084 0.017932 -0.188089 -0.072142 -0.005376 -0.016724 -0.113972 -0.053697 
2.254507 1.097791 0.202304 0.718231 0.623879 0.230497 -0.070510 -0.098128 0.139578 -0.013259 -0.003158 -0.130225 
1.926289 1.421307 0.688519 0.672355 0.574874 0.013629 0.079878 -0.265795 0.264809 0.066139 0.003723 0.007394 
1.883306 1.243102 0.719892 0.678612 0.490332 0.062389 0.001017 -0.218714 0.255413 -0.013822 -0.019864 -0.037973 
1.657092 1.144112 0.792321 0.602843 0.395328 0.223494 0.151020 0.040438 0.107520 0.026299 0.086476 0.052509 
1.409800 0.899840 0.674665 0.525211 0.411236 0.293298 0.204781 0.129822 0.075455 0.046625 0.041205 0.021526 
0.998755 0.849774 0.493098 0.368605 0.456824 0.155142 0.364001 0.132476 0.183211 0.200475 0.116600 0.161469 
1.048845 0.742429 0.467574 0.381124 0.400917 0.184734 0.355031 0.113200 0.270668 0.158479 0.160111 0.145466 
1.012953 0.644176 0.400507 0.345455 0.323080 0.231808 0.296900 0.186687 0.267642 0.192056 0.225349 0.129525 
1.070317 0.588988 0.421634 0.343285 0.301454 0.262976 0.255583 0.232317 0.231193 0.217929 0.220768 0.132291 
1.072869 0.586584 0.422838 0.343554 0.300959 0.267365 0.253243 0.234024 0.230062 0.222858 0.216521 0.132704 
1.071909 0.581634 0.421924 0.344020 0.297245 0.268811 0.252022 0.237641 0.228565 0.223259 0.219182 0.132259 
1.071984 0.584094 0.418406 0.345115 0.297330 0.270862 0.251193 0.235636 0.231050 0.221519 0.219562 0.132292 
1.070685 0.585089 0.418619 0.343075 0.297966 0.269543 0.251828 0.237939 0.229609 0.224173 0.216759 0.132206 
1.072921 0.582655 0.421507 0.342578 0.298545 0.268845 0.252949 0.236402 0.228794 0.223413 0.218448 0.132342 
1.075207 0.582888 0.422694 0.343188 0.298691 0.267760 0.250116 0.239145 0.228788 0.224866 0.216882 0.132618 
1.072715 0.581437 0.421361 0.343667 0.297329 0.270920 0.250578 0.237457 0.231419 0.222183 0.218006 0.132348 
1.073946 0.584538 0.420695 0.342428 0.300112 0.269756 0.250398 0.239572 0.228808 0.222432 0.218893 0.132716 
1.074183 0.581996 0.423753 0.341423 0.298449 0.270911 0.251207 0.237781 0.229973 0.222902 0.218797 0.132703 
1.084700 0.594142 0.428690 0.348624 0.303149 0.272530 0.253186 0.237825 0.223412 0.219407 0.210499 0.134687 
1.089722 0.598274 0.434376 0.351273 0.308157 0.271588 0.252374 0.236822 0.222581 0.216730 0.206834 0.135511 
1.206087 0.709487 0.541617 0.449631 0.389583 0.339419 0.299730 0.258379 0.216724 0.172093 0.129504 0.149756 
1.200071 0.701732 0.536255 0.439171 0.385732 0.336509 0.296053 0.255279 0.216691 0.177299 0.136707 0.150935 
1.043252 -0.011423 0.560263 0.596396 0.699345 -0.008026 0.174549 0.165616 0.311831 0.245034 0.166217 0.118130 
-0.119426 -0.505956 0.798003 0.572036 0.810117 0.068762 0.142301 0.226988 0.464031 0.042523 0.031765 0.347893 
0.502642 -0.437406 0.397817 0.467074 0.956597 0.175508 0.150834 0.114563 0.307635 0.084490 0.137782 0.308307 
1.086238 -0.568099 0.149612 0.385319 0.973194 0.168976 0.116506 0.114288 0.385232 0.113723 0.014078 0.238502 
1.208350 -0.422938 -0.218181 0.421045 0.901286 0.221635 0.075332 0.287548 0.378287 0.015632 0.074204 0.093688 
1.412454 -0.294109 -0.394724 0.412189 0.939459 0.210837 0.141294 0.289104 0.281622 0.093746 0.017406 0.113112 
1.495664 -0.186172 -0.420245 0.266758 0.790444 0.227666 0.221220 0.440541 0.264857 0.019714 -0.038574 0.081627 
1.724861 -0.152499 -0.373243 0.194596 0.608409 0.052315 0.259171 0.537029 0.288224 0.039062 -0.137253 0.041320 
2.150150 0.335535 -0.289327 -0.034004 0.440541 0.148817 0.285824 0.436277 0.335613 0.128953 0.089822 0.149075 
1.600743 0.373237 0.040432 -0.092801 0.551860 -0.024224 0.178963 0.211472 0.428439 0.323160 0.151213 0.052154 
2.066541 0.780341 -0.250233 -0.118595 0.681422 -0.090770 0.059097 0.031830 0.350666 0.340143 0.092284 -0.010891 
1.962217 1.032021 0.286836 -0.164748 0.775642 -0.220466 -0.165075 -0.043172 0.147284 0.127507 0.113616 -0.030734 
2.076072 1.150256 0.173086 -0.071841 0.626266 -0.175734 -0.243438 -0.027237 0.119667 0.021519 0.096145 -0.144593 
2.113290 1.086660 0.042015 0.121744 0.730755 0.064967 -0.232976 -0.020463 0.032499 -0.135178 0.012541 -0.210375 
2.161970 0.943078 0.034320 0.262807 0.776827 0.152721 -0.236074 -0.135632 -0.080624 -0.174202 -0.037082 -0.139741 
2.335257 0.665873 0.134466 0.502576 0.880584 0.153628 -0.260052 0.050435 -0.139778 -0.017496 -0.142941 -0.085748 
2.231307 0.752526 0.189431 0.627658 0.727084 0.017932 -0.188089 -0.072142 -0.005376 -0.016724 -0.113972 -0.053697 
2.254507 1.097791 0.202304 0.718231 0.623879 0.230497 -0.070510 -0.098128 0.139578 -0.013259 -0.003158 -0.130225 
1.926289 1.421307 0.688519 0.672355 0.574874 0.013629 0.079878 -0.265795 0.264809 0.066139 0.003723 0.007394 
1.883306 1.243102 0.719892 0.678612 0.490332 0.062389 0.001017 -0.218714 0.255413 -0.013822 -0.019864 -0.037973 
1.657092 1.144112 0.792321 0.602843 0.395328 0.223494 0.151020 0.040438 0.107520 0.026299 0.086476 0.052509 
1.409800 0.899840 0.674665 0.525211 0.411236 0.293298 0.204781 0.129822 0.075455 0.046625 0.041205 0.021526 
0.998755 0.849774 0.493098 0.368605 0.456824 0.155142 0.364001 0.132476 0.183211 0.200475 0.116600 0.161469 
1.048845 0.742429 0.467574 0.381124 0.400917 0.184734 0.355031 0.113200 0.270668 0.158479 0.160111 0.145466 
1.012953 0.644176 0.400507 0.345455 0.323080 0.231808 0.296900 0.186687 0.267642 0.192056 0.225349 0.129525 
1.070317 0.588988 0.421634 0.343285 0.301454 0.262976 0.255583 0.232317 0.231193 0.217929 0.220768 0.132291 
1.072869 0.586584 0.422838 0.343554 0.300959 0.267365 0.253243 0.234024 0.230062 0.222858 0.216521 0.132704 
1.071909 0.581634 0.421924 0.344020 0.297245 0.268811 0.252022 0.237641 0.228565 0.223259 0.219182 0.132259 
1.071984 0.584094 0.418406 0.345115 0.297330 0.270862 0.251193 0.235636 0.231050 0.221519 0.219562 0.132292 
1.071085 0.581057 0.419941 0.343036 0.300465 0.268839 0.252019 0.236406 0.229274 0.222453 0.218839 0.132030 
1.065765 0.581642 0.424776 0.345135 0.302193 0.264553 0.256729 0.241937 0.224587 0.229560 0.207546 0.132337 
1.067667 0.577305 0.426268 0.342482 0.293188 0.268686 0.250320 0.238748 0.236413 0.216076 0.219662 0.131534 
1.068242 0.581827 0.423313 0.339262 0.294170 0.272263 0.248998 0.244049 0.227485 0.223621 0.215697 0.131665 
1.073774 0.585893 0.424840 0.344852 0.300828 0.271602 0.249755 0.239460 0.226921 0.227328 0.212945 0.133326 
1.237437 0.747743 0.585987 0.495931 0.429192 0.376171 0.332524 0.285243 0.220011 0.175269 0.112317 0.158067 
1.258732 0.784803 0.608176 0.522422 0.459211 0.407436 0.350501 0.300563 0.240883 0.182722 0.106809 0.167097 
1.265438 0.769988 0.607379 0.511650 0.454048 0.398330 0.346517 0.288734 0.241767 0.173479 0.097762 0.158878 
1.234548 0.736691 0.564347 0.472523 0.410225 0.358852 0.312683 0.265114 0.216391 0.163522 0.106262 0.143523 
1.251494 0.751010 0.581288 0.488388 0.424427 0.372113 0.324621 0.273369 0.221516 0.161896 0.098701 0.142703 
1.229865 0.732186 0.558170 0.462069 0.405230 0.353235 0.308719 0.260715 0.212863 0.167697 0.108876 0.142165 
0.619513 -0.285306 0.512551 0.258174 0.795274 0.293391 0.141332 -0.026160 0.344093 0.290093 0.073300 0.115518 
0.299184 -0.293574 0.487746 0.275342 0.730326 0.443770 0.243033 -0.003672 0.236117 0.215436 0.140788 0.180424 
0.943335 -0.265788 0.460926 0.211468 0.565938 0.341329 0.144934 0.220700 0.342200 0.100551 0.099164 0.082435 
1.366324 -0.061829 -0.130262 0.177862 0.758495 0.293842 0.102635 0.229162 0.496268 -0.031061 0.089717 0.032035 
1.335580 0.098584 -0.464575 0.302373 0.726637 0.198068 0.218242 0.293081 0.501323 -0.048816 0.075781 -0.033743 
1.368391 0.130253 -0.432028 0.228933 0.725141 0.186262 0.234300 0.310984 0.476824 -0.029178 0.042971 -0.039858 
1.544869 0.240814 -0.500229 0.180929 0.602301 0.168597 0.275607 0.411561 0.440195 -0.003276 -0.086569 -0.064032 
1.706829 0.128468 -0.186483 -0.223584 0.619324 0.151097 0.208566 0.354997 0.354471 0.129545 0.106257 0.014203 
2.096222 0.218162 0.000984 -0.074942 0.425922 0.172270 0.072827 0.244812 0.469190 0.213262 0.185493 0.115637 
1.804986 -0.086146 0.208186 -0.006464 0.581333 0.124320 0.074058 0.075355 0.398557 0.385701 0.195693 0.125656 
2.506979 0.623987 -0.224193 0.070579 0.483504 0.154941 -0.068972 0.012154 0.294156 0.322197 0.186444 -0.016766 
2.225161 0.989120 0.082052 -0.058988 0.554480 -0.023957 -0.216553 -0.089676 0.201008 0.099986 0.118949 -0.141090 
2.070990 0.924846 0.266324 0.108185 0.688282 -0.128160 -0.143585 -0.202436 0.231277 0.049162 0.051953 -0.003296 
2.074233 0.954757 0.277026 0.140401 0.761419 -0.011909 -0.063448 -0.200542 0.253352 -0.114292 -0.026930 -0.124611 
2.043865 1.243000 0.319457 0.596057 0.702922 -0.190418 -0.068929 -0.192615 0.254674 -0.115345 -0.135146 -0.148588 
2.295984 1.016179 0.128435 0.875802 0.694315 -0.143076 -0.090061 -0.246778 0.234171 -0.148012 -0.145227 -0.213552 
2.247888 1.100947 0.016457 1.344319 0.762773 -0.142147 -0.112156 -0.089783 0.280192 -0.177474 -0.156022 -0.180547 
1.954819 1.517292 0.312258 0.939359 0.623091 -0.072969 0.035259 -0.041635 0.279902 -0.202925 -0.067439 -0.143298 
2.043613 1.476887 0.401724 1.090543 0.514931 -0.040491 0.025012 -0.030172 0.319635 -0.146739 0.020288 -0.099788 
1.895914 1.361706 0.903940 0.651049 0.362084 0.096236 0.017106 -0.067537 0.070565 -0.000891 -0.009760 0.045802 
1.868810 1.247353 0.890756 0.595431 0.316759 0.108838 -0.003517 -0.042600 0.021689 0.053296 0.001518 0.069403 
1.926246 1.220178 0.922497 0.658196 0.341987 0.114747 0.069763 -0.005607 0.018028 0.084853 -0.009962 0.046839 
1.524250 0.979099 0.727094 0.539515 0.379025 0.255938 0.153097 0.090246 0.065660 0.068821 0.088715 0.052963 
1.410356 0.887001 0.696647 0.566800 0.461647 0.383679 0.306998 0.237169 0.192248 0.167630 0.135708 0.127417 
1.193507 0.705404 0.525147 0.429871 0.364910 0.316411 0.273038 0.243020 0.207202 0.175055 0.153001 0.145223 
1.097325 0.606784 0.439241 0.356695 0.302127 0.265336 0.240751 0.225514 0.222426 0.210025 0.217714 0.134910 
1.069903 0.582436 0.424288 0.340741 0.298471 0.270607 0.253531 0.239857 0.228060 0.224483 0.213968 0.132331 
1.075662 0.583392 0.421367 0.341990 0.297239 0.268683 0.245817 0.242506 0.230750 0.224081 0.215821 0.132363 
1.071066 0.582394 0.420796 0.342103 0.298106 0.271519 0.250004 0.239644 0.229642 0.222537 0.216949 0.132160 
1.064497 0.580275 0.423953 0.344344 0.297270 0.269313 0.251555 0.239576 0.225722 0.228486 0.214985 0.131771 
1.068907 0.585060 0.420802 0.342429 0.297433 0.266702 0.252808 0.239439 0.227779 0.226034 0.216623 0.132107 
1.069226 0.581657 0.422771 0.341154 0.302003 0.270824 0.247509 0.237923 0.230698 0.220948 0.218880 0.132043 
1.069990 0.583550 0.422845 0.341940 0.299588 0.268451 0.253748 0.234484 0.229710 0.225391 0.214537 0.132169 
1.068664 0.581802 0.424657 0.341013 0.298011 0.271746 0.249595 0.236245 0.233056 0.222673 0.215797 0.132079 
1.069518 0.583912 0.420121 0.343628 0.296260 0.269174 0.255519 0.237057 0.229486 0.222982 0.218249 0.132231 
1.067041 0.586566 0.421970 0.344348 0.297068 0.272393 0.250671 0.238741 0.230634 0.221041 0.216667 0.132385 
1.065483 0.589000 0.417528 0.345787 0.293752 0.271765 0.250510 0.240201 0.227568 0.223773 0.218379 0.132078 
1.067399 0.581406 0.421248 0.340217 0.301146 0.267712 0.253950 0.238646 0.226735 0.226565 0.217104 0.131936 
1.073485 0.578782 0.419937 0.346189 0.298730 0.269502 0.250786 0.240287 0.228821 0.224077 0.218009 0.132472 
1.172443 0.682344 0.516625 0.427848 0.372143 0.322961 0.283358 0.253818 0.217138 0.185424 0.147128 0.151041 
1.304482 0.858208 0.677064 0.604286 0.532026 0.479774 0.418248 0.363385 0.294155 0.210002 0.127459 0.205917 
